Order Year,Order Month,Order Quarter,Region,Product Category,Product_Group,Price_Tier,Sales,Quantity,Discount,Profit,Profit Margin,Shipping Cost,Browsing Time (min),Average_Order_Value,Discount_Level,Profit_Margin_Level,LTV_Proxy,Education_Level,Is_Holiday_Season,Purchase_Frequency,Season
2023,5,Q2,华东,服装,产品13,低价,4948.57613358318,5,0.1606394848970862,950.330913431502,35.2525473263336,26.03107797492253,43.0427790823586,989.715226716636,中等折扣,超高利润,6693.07527705424,高等教育,False,中频,春
2022,3,Q1,华北,美妆,产品17,高价,3453.139819734189,2,0.0255430909668246,559.2775385382731,45.3887880069589,33.19185379868408,30.3821979636135,1726.5699098670946,低折扣,超高利润,5020.478132097222,中等教育,False,低频,春
2024,3,Q1,华北,美妆,产品24,高价,4750.005268530306,9,0.0908835503670251,347.6099705334736,25.12222270387986,40.78474639386722,3.610882155481155,527.778363170034,低折扣,高利润,5943.3121705365165,高等教育,False,高频,春
2022,1,Q1,西南,家居,产品8,低价,798.5271196622664,3,0.2233790927889228,962.2462256045186,24.6629687487664,48.6066931836149,29.93300545452295,266.1757065540888,高折扣,高利润,995.4676136349957,高等教育,True,高频,冬
2022,12,Q4,西南,服装,产品27,低价,1972.4834266795892,2,0.2893296538703942,551.932341941213,40.30414334082029,26.027931118195404,39.8572538936901,986.2417133397946,高折扣,超高利润,2767.4759743424547,中等教育,True,低频,冬
2022,8,Q3,西南,家居,产品45,低价,2818.185836083536,1,0.2153611741655785,73.61019572506493,9.19840349645346,30.81439413449407,26.3898419275611,2818.185836083536,高折扣,低利润,3077.4139405664,高等教育,True,中频,夏
2024,2,Q1,华北,服装,产品23,低价,476.1145032548162,8,0.297787664535861,646.3487845592664,28.43933164856986,25.016247277645174,16.576864073408494,59.51431290685203,高折扣,高利润,611.5182858623944,中等教育,True,高频,冬
2024,3,Q1,华南,家居,产品46,低价,120.51847377699356,3,0.2095013913838208,591.8079028910606,42.63729060340516,35.08198794425318,37.1200238991071,40.17282459233119,高折扣,超高利润,171.90428567207894,高等教育,False,高频,春
2022,8,Q3,西北,美妆,产品8,高价,3385.128235604896,7,0.0881383411962982,896.8349441657589,42.35866533813071,33.34642268275668,35.430528361056496,483.5897479435566,低折扣,超高利润,4819.023376191342,高等教育,True,高频,夏
2022,8,Q3,华南,美妆,产品8,高价,3244.915632327033,1,0.2016157621516085,656.6553172662343,48.02597853540661,5.802520558713049,24.944014786177235,3244.915632327033,高折扣,超高利润,4803.318117400468,高等教育,True,低频,夏
2023,11,Q4,华南,电子产品,产品26,中价,2112.865168998098,1,0.2106470295590711,355.56190021693584,36.42226670887459,29.35227015952963,7.791917875419615,2112.865168998098,高折扣,超高利润,2882.418556049499,高等教育,False,低频,秋
2022,4,Q2,华北,食品,产品47,中价,2499.25597255696,9,0.1115180953849381,966.5634684487624,14.349678324787776,8.981910306455632,12.04340536301998,277.6951080618844,中等折扣,中利润,2857.89116513193,高等教育,False,中频,春
2023,4,Q2,华南,家居,产品13,低价,2135.670702901239,8,0.0053141551828167,803.6032911222132,5.912614170256137,6.1872628102492255,33.493294776188655,266.9588378626549,低折扣,低利润,2261.944671510987,高等教育,False,中频,春
2022,5,Q2,华东,电子产品,产品39,中价,217.6247197399554,3,0.210959935432646,634.1134421975408,26.573710938219588,40.60387229381142,36.46761527737681,72.5415732466518,高折扣,高利润,275.4556836937616,中等教育,False,中频,春
2023,6,Q2,西南,食品,产品37,中价,1743.3208704655658,6,0.0065100285826624,299.99595136909164,28.116673953015,16.639243797168525,13.28767223380355,290.55347841092765,低折扣,高利润,2233.484715569232,高等教育,False,中频,夏
2024,5,Q2,华东,家居,产品49,低价,967.7030514467202,3,0.1893564234180213,379.8048933511526,15.811816302451916,20.32947847792847,17.191343396218613,322.5676838155734,中等折扣,中利润,1120.7144802946975,高等教育,False,中频,春
2022,7,Q3,西北,服装,产品28,低价,582.2785265967068,4,0.0490849466227665,673.2702248556901,10.611385120562144,7.88380644218298,4.415802950990987,145.5696316491767,低折扣,中利润,644.0663435282182,中等教育,True,低频,夏
2022,2,Q1,西南,食品,产品25,中价,4787.930126057814,1,0.169681058324413,81.2610102786885,31.379367478572902,13.07751172224578,32.39232572812599,4787.930126057814,中等折扣,超高利润,6290.352314930795,高等教育,True,高频,冬
2022,7,Q3,华南,美妆,产品16,高价,3036.862652706612,5,0.15117390761418,264.11378573376084,39.39150533108636,39.45221682160066,1.1574119624013792,607.3725305413225,中等折扣,超高利润,4233.128566445308,高等教育,True,高频,夏
2022,10,Q4,西北,电子产品,产品2,中价,3670.415792759353,1,0.0040540926918547,716.761924062632,49.69193466155723,27.20888736046794,3.047826933638995,3670.415792759353,低折扣,超高利润,5494.316410304808,高等教育,False,中频,秋
2023,7,Q3,西南,食品,产品18,中价,1645.2823420039756,1,0.108859745098531,485.2183247461747,39.12361777447333,44.63008081475668,1.191138982499956,1645.2823420039756,中等折扣,超高利润,2288.9763168005143,中等教育,True,低频,夏
2022,1,Q1,华南,食品,产品17,中价,2026.4209345206743,7,0.1803273502188908,408.3696291662858,40.71345864150114,22.875895916007583,29.394061666855137,289.4887049315249,中等折扣,超高利润,2851.4469835994696,高等教育,True,低频,冬
2024,7,Q3,华东,美妆,产品30,高价,1260.927570093945,6,0.2545819655696339,159.94304617641035,32.74073952029589,17.09153310894207,19.365033618824047,210.1545950156575,高折扣,超高利润,1673.7645813579998,高等教育,True,高频,夏
2024,5,Q2,西南,家居,产品39,低价,575.1317877305812,2,0.2665926341509552,447.4305441329553,49.3665196536508,20.64199165063929,14.09205749910653,287.5658938652906,高折扣,超高利润,859.0543347549917,中等教育,False,低频,春
2022,3,Q1,华南,服装,产品13,低价,977.2550234637606,2,0.1451549910099669,772.9850510526315,33.798037330155665,37.0747307082607,41.15884445571286,488.6275117318803,中等折扣,超高利润,1307.548041104864,中等教育,False,低频,春
2024,3,Q1,华东,美妆,产品32,高价,4007.8188219527806,7,0.2185267461898314,271.3727176111741,43.71139788798669,29.975255255051877,9.483322965770691,572.5455459932543,高折扣,超高利润,5759.692453846182,中等教育,False,低频,春
2022,4,Q2,西北,服装,产品29,低价,3419.9744454005017,1,0.0949363729600372,15.34455676184064,47.560309080843005,45.68860433985925,18.132192456781624,3419.9744454005017,低折扣,超高利润,5046.524862118827,其他,False,中频,春
2022,12,Q4,西北,家居,产品46,低价,2779.951492328837,2,0.1026559217275972,671.819852139473,46.84363252252524,32.09759462249975,42.37371924082108,1389.9757461644185,中等折扣,超高利润,4082.1817536998137,高等教育,True,高频,冬
2024,2,Q1,西北,食品,产品30,中价,2427.940377047164,8,0.0583390557546941,972.900338388227,22.163690470251044,27.18581938166764,19.792688764829865,303.4925471308955,低折扣,高利润,2966.0615670181437,其他,True,低频,冬
2022,2,Q1,西北,服装,产品18,低价,4619.92798991501,6,0.1685844329979718,610.758297952697,8.53979262414164,40.35887257490298,25.40652216847054,769.9879983191682,中等折扣,低利润,5014.460259638427,其他,True,低频,冬
2024,1,Q1,华北,电子产品,产品13,中价,456.4012441154752,2,0.0943692452782095,128.72264033785882,12.734316614266106,47.63902328300503,4.534822129057453,228.2006220577376,低折扣,中利润,514.5208235725894,其他,True,低频,冬
2023,5,Q2,西南,电子产品,产品43,中价,1474.9439848657885,7,0.0253112689315515,327.5257614212263,7.665048742847336,21.013066006023674,35.76732102331234,210.70628355225548,低折扣,低利润,1587.9991602354462,高等教育,False,中频,春
2022,4,Q2,西南,美妆,产品21,高价,1814.695482496499,4,0.2055018259989536,868.9651985730211,9.7428620673113,16.244429457446493,19.60138619188248,453.67387062412473,高折扣,低利润,1991.498760297862,其他,False,中频,春
2023,11,Q4,华北,家居,产品30,低价,3933.88647984266,2,0.2123259622816194,240.2423935142603,13.309306065216392,32.729782833236264,36.22266548233327,1966.94323992133,高折扣,中利润,4457.459471703086,高等教育,False,中频,秋
2024,10,Q4,华南,美妆,产品21,高价,4963.32163879366,6,0.1079977256337173,611.6189444626319,20.34924424643308,27.449276951924645,12.167096272463654,827.2202731322767,中等折扣,高利润,5973.320081807847,中等教育,False,高频,秋
2023,2,Q1,华南,美妆,产品48,高价,1279.28552231005,9,0.0230170198368068,408.6444961714578,29.459284095878413,49.51335086891525,19.58906502470204,142.1428358122278,低折扣,高利润,1656.1538787248098,中等教育,True,低频,冬
2023,3,Q1,西北,美妆,产品17,高价,4384.105937271695,9,0.1278893152210277,215.76528420545253,37.02569267097887,25.806280286648,35.60815320006046,487.12288191907726,中等折扣,超高利润,6007.351527976051,高等教育,False,中频,春
2024,7,Q3,华东,电子产品,产品40,中价,4170.051526115778,8,0.1327006374150646,815.2728246290328,14.491730124793037,8.344919811215563,43.850621749920144,521.2564407644722,中等折扣,中利润,4774.36413934529,高等教育,True,中频,夏
2023,7,Q3,华南,电子产品,产品19,中价,1200.8212484446565,3,0.2006012654693678,745.4029637010334,35.26350819071627,48.98160773499362,3.6235230730398302,400.27374948155216,高折扣,超高利润,1624.2729477457992,高等教育,True,低频,夏
2023,12,Q4,华东,美妆,产品15,高价,2056.729642976191,3,0.094624917377605,664.9751552996728,36.69165835260888,42.9614125517093,36.74807180643179,685.5765476587303,低折扣,超高利润,2811.3778568138473,中等教育,True,中频,冬
2024,4,Q2,西南,电子产品,产品9,中价,2107.397059533344,2,0.2047797839343916,243.97322436606368,30.13800515897853,13.02125647810835,14.23031897559285,1053.698529766672,高折扣,超高利润,2742.524494055665,其他,False,低频,春
2023,5,Q2,华东,家居,产品10,低价,4893.281275780136,5,0.2614465625272165,106.87843268928552,45.66280414094198,45.70723639007912,25.232704359207176,978.6562551560271,高折扣,超高利润,7127.690720805005,高等教育,False,中频,春
2024,5,Q2,西南,美妆,产品44,高价,986.3703167566018,4,0.0712458127086599,580.3977365277066,9.99476662648148,20.330006936978503,13.764059657832908,246.59257918915046,低折扣,低利润,1084.9557279893104,高等教育,False,中频,春
2023,6,Q2,华北,电子产品,产品31,中价,4015.874058413432,7,0.2936758668359699,558.141055204039,12.970465592108877,21.97003930405,27.99160079299157,573.6962940590618,高折扣,中利润,4536.751621382373,中等教育,False,中频,夏
2024,9,Q3,华北,服装,产品23,低价,1737.5442994482387,4,0.115910441141042,196.50115924152428,24.289917097526818,45.787616706297165,16.567324548334923,434.3860748620597,中等折扣,高利润,2159.592369317019,高等教育,False,低频,秋
2024,2,Q1,西北,美妆,产品30,高价,3681.264694303186,9,0.0801776055441185,65.68422737202076,10.70207308554075,28.85520042658919,15.679055203017985,409.02941047813175,低折扣,中利润,4075.236332359721,高等教育,True,低频,冬
2023,5,Q2,华南,美妆,其他,高价,2158.053921048748,2,0.1264533547530871,89.90136965204611,30.483326467583936,11.199331822933384,2.669285769181163,1079.026960524374,中等折扣,超高利润,2815.9005431485343,中等教育,False,中频,春
2023,12,Q4,西北,家居,产品9,低价,2933.962839271046,6,0.0283192427711577,992.8432766476064,22.9280209974241,21.607527170381186,7.466257859767708,488.9938065451743,低折扣,高利润,3606.662455115732,高等教育,True,低频,冬
2023,3,Q1,西南,食品,产品47,中价,4179.797689298042,7,0.0377117719536347,785.7480557954549,17.806810754116327,37.49438508205464,41.35144075008107,597.113955614006,低折扣,中利润,4924.086353736271,中等教育,False,中频,春
2022,4,Q2,西北,食品,产品1,中价,4040.411268421032,4,0.1243302140904994,922.7676012055208,12.649541585793678,12.838288463060753,44.92420687042284,1010.102817105258,中等折扣,中利润,4551.504772057045,中等教育,False,低频,春
2022,10,Q4,华东,家居,产品44,低价,4345.473599344531,6,0.22873335658173,203.1041750139997,20.090220725669464,31.560403883286146,35.34290533826268,724.2455998907552,高折扣,高利润,5218.488837028541,高等教育,False,中频,秋
2022,6,Q2,西南,家居,产品35,低价,392.1248941888292,7,0.2700936718723473,960.9628509602009,32.35817078745539,36.28733598249876,13.61975549003342,56.0178420269756,高折扣,超高利润,519.0093371505793,高等教育,False,低频,夏
2024,12,Q4,华北,家居,产品11,低价,3491.047709894749,4,0.1994453972148812,151.22780795843045,30.910334490023523,20.47341089941607,18.70758609151807,872.7619274736873,中等折扣,超高利润,4570.142234229522,高等教育,True,中频,冬
2023,8,Q3,华南,食品,产品34,中价,785.9381459366381,8,0.0315658665714509,513.9910102808064,12.36308000946052,36.224630991874506,33.53815201586764,98.24226824207976,低折扣,中利润,883.1043077436552,中等教育,True,中频,夏
2024,1,Q1,西南,家居,产品16,低价,2137.510983290214,9,0.2016059286541605,831.3987275728933,10.621391483328503,44.78933083231934,43.61459650286072,237.50122036557934,高折扣,中利润,2364.5443928246123,高等教育,True,高频,冬
2022,10,Q4,西南,电子产品,产品9,中价,2788.083233767973,1,0.1906283762108915,356.3053209664636,6.200454317399264,26.24525349049584,21.040731512092176,2788.083233767973,中等折扣,低利润,2960.9570610088244,高等教育,False,中频,秋
2023,8,Q3,华东,美妆,产品32,高价,2073.4234752594707,7,0.2417291754879993,430.5802478451315,5.559151720726952,22.230919768090352,37.49898627268848,296.20335360849583,高折扣,低利润,2188.6882320623145,高等教育,True,中频,夏
2024,11,Q4,华南,美妆,产品15,高价,2646.097211434737,9,0.2475745999956542,136.9032591961069,44.59146960738583,16.302128061122858,43.90303259434354,294.0108012705263,高折扣,超高利润,3826.0308452535414,中等教育,False,中频,秋
2023,7,Q3,华北,服装,产品12,低价,4982.978913113234,5,0.2604609227336936,131.69266119898302,7.0289985202425465,32.189246593848694,39.432819526464186,996.5957826226468,高折扣,低利润,5333.232427179961,中等教育,True,低频,夏
2024,1,Q1,西南,服装,其他,低价,762.5648371929882,2,0.1242394543737295,623.372542530873,37.904949944296085,44.59334216174222,10.994588857938384,381.2824185964941,中等折扣,超高利润,1051.6146570237934,高等教育,True,低频,冬
2023,2,Q1,西南,美妆,产品45,高价,3409.7346221484854,6,0.2093593186056432,678.7770449338561,44.239329331023065,19.60975702333373,1.3534020105274092,568.2891036914142,高折扣,超高利润,4918.1783509546685,高等教育,True,高频,冬
2022,3,Q1,华东,电子产品,产品14,中价,2040.4047352895143,7,0.0804751076766932,779.5591889413713,9.41260318531059,22.830598604178657,22.651595037090264,291.4863907556449,低折扣,低利润,2232.459936396603,中等教育,False,低频,春
2022,1,Q1,西北,食品,产品8,中价,751.748014645911,2,0.2998008839950513,561.1152321549359,24.633564072485797,23.298148289749275,24.37987659459174,375.8740073229555,高折扣,高利润,936.9303434973514,其他,True,中频,冬
2023,9,Q3,华北,食品,产品8,中价,877.8101405341167,2,0.0526002724130579,649.3016993386929,48.30363424284245,30.23655537998827,9.855016040251463,438.90507026705836,低折扣,超高利润,1301.8243401642978,高等教育,False,低频,秋
2024,8,Q3,华南,电子产品,产品27,中价,4751.4382206035225,1,0.0030343294982507,23.38209898272286,42.53623972356133,15.27840327053474,13.525673245659975,4751.4382206035225,低折扣,超高利润,6772.521372436354,中等教育,True,高频,夏
